year,severity,vv_db_anom_mean,vv_db_anom_std,vh_db_anom_mean,vh_db_anom_std,rvi_anom_mean,rvi_anom_std
2017,2,0.43247946377458246,0.5371387582132445,0.06567642606537917,0.6599131804138826,-0.06847293623562517,0.14137478759912106
2017,2,0.26551753452845983,0.739508311129387,0.1648707253592355,0.6899147404057201,-0.01794203860419137,0.15457702718141156
2017,2,-0.14406765424288237,0.8317142407250511,0.5541541026188777,0.6605743565078408,0.11844697365394005,0.14878232261380875
2017,2,0.011372089385986328,0.8653556341890238,0.4608308351956881,1.2861628615030167,0.0724255946966318,0.2356103014975286
2017,2,0.5762189229329427,0.7684210211687819,1.7731879552205403,0.676009328125214,0.18281656503677368,0.08134280228442672
2017,2,-0.014984697103500366,1.0107724212154854,-0.32378971576690674,0.3802925797411579,-0.018894320353865623,0.1259818484470872
2017,2,1.0648632049560547,0.5641495358008504,0.30101537704467773,0.5223004882332344,-0.15428663790225983,0.07736868055417687
2017,2,0.6097135543823242,0.0,-0.10020256042480469,0.0,-0.11686503887176514,0.0
2017,2,0.09415320996884946,0.5941046955494245,0.5527930436310945,0.7140343444549073,0.06665710166648582,0.14044700473808527
2017,2,0.7919950485229492,0.0,0.5797214508056641,0.0,-0.036338984966278076,0.0
2017,2,0.31861307651181764,0.6850372532831525,0.6267617141144185,0.7251492404923481,0.044628958158855196,0.14626679939882306
2017,2,-0.09070444107055664,0.5389924049377441,0.5698890686035156,0.6138582229614258,0.10112550854682922,0.18650558590888977
2017,2,-0.470552921295166,0.3941582034183034,-0.18686840750954367,0.7403207615046747,0.03465249863537875,0.07310220491801481
2017,2,0.07739003499348958,0.5687407247038102,-0.27341429392496747,0.3464323573102851,-0.03650756676991781,0.05611529478713644
2017,2,0.1370320385809444,0.7180837144255842,0.2628121704437844,0.7024461741482059,0.017179788636767175,0.1467429855065173
2017,2,0.9354968667030334,0.5866228290386681,0.27565252780914307,0.5253207130637406,-0.09182055294513702,0.12575014639621357
2017,2,1.015951442718506,0.3011274755879908,-0.23546009063720702,0.6133778713007908,-0.22821545600891113,0.1444883104563347
2017,2,0.14708983869980977,0.8633929238529967,0.35565993577312355,0.8258731959756771,0.024901342730150156,0.1642211205568402
2017,2,0.02861051386052912,0.6829255309516866,0.23540802001953126,0.6618873020918332,0.02953169042413885,0.14268488543981667
2017,2,0.0653559818650385,0.6980585141098155,0.3691923912070201,0.6909943293024252,0.04117977284428725,0.14268054276385966
2017,2,0.08155670530187202,0.7428711834398161,0.2749308656678848,0.7689337363098011,0.027094110384192273,0.15461003459071213
2017,2,0.8677263259887695,0.0,-0.45612239837646484,0.0,-0.21265125274658203,0.0
2017,2,0.9377293586730957,0.0,-0.3000526428222656,0.0,-0.1787979006767273,0.0
2017,2,0.08304610619178185,0.7337785173465308,0.31407989250434626,0.6630355100943508,0.03158421306819706,0.14397772124755534
2017,2,0.18522159420714088,0.7407077088722849,0.5760361029177296,0.7009400378066285,0.052703983929692486,0.14009714996198083
2017,3,0.056367814939920304,0.9308623748557411,0.13539675191924547,0.8895245245494404,0.009641801737752254,0.15140705051120143
2017,3,-0.02462029457092285,0.6886072177543833,-0.04122161865234375,0.5171481970610536,-0.0060206910838251524,0.11463854627047136
2017,3,-0.16404501597086588,0.3705101357050208,0.7249549229939779,0.7345920637745016,0.12568769852320352,0.14777165552078655
2017,3,0.20119921366373697,0.6512562132456743,0.3411775430043538,0.7642573112394389,0.01447952538728714,0.17613149378092186
2017,3,0.6750033696492513,0.6188739147568819,0.4171084562937419,0.7705562190710858,-0.036846871177355446,0.13832739272851688
2017,3,0.9481412569681803,0.7378350201756047,0.3511999448140462,1.036987492729118,-0.07912445068359375,0.23780019257750387
2017,3,0.18482774564888846,0.6700864719952775,0.3092093195446568,0.6490586196905742,0.016075453259829613,0.13542978100901062
2017,3,0.07926726292075571,1.0556335054941155,0.1652269430277224,1.0300889597912413,0.010414200112332213,0.15093116541208954
2017,3,-1.1469842910766601,0.5790604322119368,0.15493106842041016,0.8245037017780686,0.17714091539382934,0.14366353629521939
2017,3,1.1503918965657551,0.23856065219530653,-0.2664181391398112,0.21408429449474467,-0.24796132246653238,0.03894991080995792
2017,3,-0.12287679085364708,0.38729452697526207,-0.48439759474534255,0.6395606779242782,-0.0742879739174476,0.11657353141995233
2017,3,-0.7627582550048828,0.0,0.5219612121582031,0.0,0.2319011688232422,0.0
2017,3,-1.2368488311767578,0.0,-0.5899181365966797,0.0,0.11268866062164307,0.0
